phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7491296,http://chip-hdi-gratis.onedumb.com,http://www.phishtank.com/phish_detail.php?phish_id=7491296,2022-04-18T15:06:22+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491294,http://chipid.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491294,2022-04-18T15:05:48+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491293,http://bonuschip.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491293,2022-04-18T15:05:31+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491292,http://chipku.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491292,2022-04-18T15:05:15+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491291,http://roblox.com.am,http://www.phishtank.com/phish_detail.php?phish_id=7491291,2022-04-18T15:04:58+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491290,http://chipp.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491290,2022-04-18T15:04:41+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491289,http://chipsdomino.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491289,2022-04-18T15:04:24+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491287,http://gems.jkub.com,http://www.phishtank.com/phish_detail.php?phish_id=7491287,2022-04-18T15:03:50+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491285,http://dominochip.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491285,2022-04-18T15:03:17+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491284,http://domino-chip.2waky.com,http://www.phishtank.com/phish_detail.php?phish_id=7491284,2022-04-18T15:03:00+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491283,http://domino-island-2022.mrbonus.com,http://www.phishtank.com/phish_detail.php?phish_id=7491283,2022-04-18T15:02:44+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491281,http://dominorpmod.com,http://www.phishtank.com/phish_detail.php?phish_id=7491281,2022-04-18T15:02:10+00:00,yes,2022-04-18T15:12:37+00:00,yes,Other
7491251,http://koingameku.com,http://www.phishtank.com/phish_detail.php?phish_id=7491251,2022-04-18T14:54:53+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491247,http://koingratis.itemdb.com,http://www.phishtank.com/phish_detail.php?phish_id=7491247,2022-04-18T14:53:30+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491246,http://higgsdominospin.gq,http://www.phishtank.com/phish_detail.php?phish_id=7491246,2022-04-18T14:53:13+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491242,http://tokogameku.com,http://www.phishtank.com/phish_detail.php?phish_id=7491242,2022-04-18T14:52:05+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491240,http://tokohgame.com,http://www.phishtank.com/phish_detail.php?phish_id=7491240,2022-04-18T14:51:32+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491239,http://topbosvip.jkub.com,http://www.phishtank.com/phish_detail.php?phish_id=7491239,2022-04-18T14:50:58+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491236,http://xchiphiggsdomino.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491236,2022-04-18T14:50:26+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491233,http://c1s9tournament.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491233,2022-04-18T14:49:34+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491232,http://exclusive-mlbb.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491232,2022-04-18T14:49:17+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491231,http://mlbb-event-id.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491231,2022-04-18T14:49:00+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491230,http://event-515-mlbb.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491230,2022-04-18T14:48:44+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491229,http://mlbb-event.faqserv.com,http://www.phishtank.com/phish_detail.php?phish_id=7491229,2022-04-18T14:48:27+00:00,yes,2022-04-18T15:02:55+00:00,yes,Other
7491227,http://mlbb-event.jungleheart.com,http://www.phishtank.com/phish_detail.php?phish_id=7491227,2022-04-18T14:47:53+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491226,http://mlbb-events-2022.mrface.com,http://www.phishtank.com/phish_detail.php?phish_id=7491226,2022-04-18T14:47:36+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491225,http://mlbb-freeclaim.mrbasic.com,http://www.phishtank.com/phish_detail.php?phish_id=7491225,2022-04-18T14:47:19+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491224,http://mlbb22.ygto.com,http://www.phishtank.com/phish_detail.php?phish_id=7491224,2022-04-18T14:47:02+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491223,http://mlbb-freeclaim.yourtrap.com,http://www.phishtank.com/phish_detail.php?phish_id=7491223,2022-04-18T14:46:46+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491222,http://getfremlbb.com,http://www.phishtank.com/phish_detail.php?phish_id=7491222,2022-04-18T14:46:29+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491221,http://353783.itemdb.com,http://www.phishtank.com/phish_detail.php?phish_id=7491221,2022-04-18T14:46:12+00:00,yes,2022-04-18T15:02:56+00:00,yes,Other
7491218,http://pbkuis.com,http://www.phishtank.com/phish_detail.php?phish_id=7491218,2022-04-18T14:45:39+00:00,yes,2022-04-18T14:52:50+00:00,yes,Other
7491212,http://xclusiveskin.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491212,2022-04-18T14:43:09+00:00,yes,2022-04-18T14:52:50+00:00,yes,Other
7491209,http://69873.ygto.com,http://www.phishtank.com/phish_detail.php?phish_id=7491209,2022-04-18T14:41:45+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491206,http://638264.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491206,2022-04-18T14:40:21+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491201,http://bantuandana-blt10.ocry.com,http://www.phishtank.com/phish_detail.php?phish_id=7491201,2022-04-18T14:38:23+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491200,http://bantuandana-blt7.ocry.com,http://www.phishtank.com/phish_detail.php?phish_id=7491200,2022-04-18T14:38:08+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491198,http://bantuandana-blt8.ocry.com,http://www.phishtank.com/phish_detail.php?phish_id=7491198,2022-04-18T14:35:24+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491194,http://654387.fartit.com,http://www.phishtank.com/phish_detail.php?phish_id=7491194,2022-04-18T14:34:18+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491193,http://74586.wikaba.com,http://www.phishtank.com/phish_detail.php?phish_id=7491193,2022-04-18T14:34:01+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491190,http://asianmember25.co.vu,http://www.phishtank.com/phish_detail.php?phish_id=7491190,2022-04-18T14:30:38+00:00,yes,2022-04-18T14:43:39+00:00,yes,Other
7491178,http://chatviral2022.duckdns.org,http://www.phishtank.com/phish_detail.php?phish_id=7491178,2022-04-18T14:27:13+00:00,yes,2022-04-18T14:43:40+00:00,yes,Other
7491171,https://2022-upgrade-server.pvsolar.com.br/?email=a@b.com,http://www.phishtank.com/phish_detail.php?phish_id=7491171,2022-04-18T14:12:08+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491170,https://aiu.oinapaiy.ghrol.club/,http://www.phishtank.com/phish_detail.php?phish_id=7491170,2022-04-18T14:11:13+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491169,https://aiu.oinapaiy.fyyafa.club/,http://www.phishtank.com/phish_detail.php?phish_id=7491169,2022-04-18T14:10:18+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491168,https://aiu.oinapaiy.uyac.club/,http://www.phishtank.com/phish_detail.php?phish_id=7491168,2022-04-18T14:09:46+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491166,https://roninwalletupdate.com/,http://www.phishtank.com/phish_detail.php?phish_id=7491166,2022-04-18T14:03:52+00:00,yes,2022-04-18T14:12:54+00:00,yes,Other
7491165,http://roninwalletupdate.com,http://www.phishtank.com/phish_detail.php?phish_id=7491165,2022-04-18T14:03:51+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491164,https://munw-auone-jp.wljtfoz.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491164,2022-04-18T14:03:09+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491163,https://munw-auone-jp.xebtlmf.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491163,2022-04-18T14:02:47+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491162,https://munw-auone-jp.yrjrvqw.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491162,2022-04-18T14:02:25+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491161,https://munw-auone-jp.wvcshql.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491161,2022-04-18T14:02:04+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491160,https://munw-auone-jp.zerpqgq.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491160,2022-04-18T14:01:43+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491158,https://worldwide2.webdatasolutions.net//at/1AiT/AiT/ATT/AT&T%20-%20Login.htm,http://www.phishtank.com/phish_detail.php?phish_id=7491158,2022-04-18T14:01:32+00:00,yes,2022-04-18T14:10:32+00:00,yes,Other
7491157,https://munw-auone-jp.zgacqax.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491157,2022-04-18T14:01:17+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491156,https://munw-auone-jp.ofbagkx.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491156,2022-04-18T14:00:52+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491155,https://bit.do/sitecxo,http://www.phishtank.com/phish_detail.php?phish_id=7491155,2022-04-18T13:58:44+00:00,yes,2022-04-18T19:52:24+00:00,yes,Other
7491154,http://52.146.17.214/~/?cid=imsaraiva@hotmail.com,http://www.phishtank.com/phish_detail.php?phish_id=7491154,2022-04-18T13:56:10+00:00,yes,2022-04-18T14:10:32+00:00,yes,Other
7491149,https://munw-auone-jp.kssngul.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491149,2022-04-18T13:51:51+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491147,https://munw-auone-jp.lbmytaw.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491147,2022-04-18T13:51:12+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491145,https://mung-auone-jp.adprzoi.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491145,2022-04-18T13:50:48+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491144,https://munw-auone-jp.kuirjyd.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491144,2022-04-18T13:50:19+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491143,https://mung-auoneo-jp.ajhitma.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491143,2022-04-18T13:49:57+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491142,https://mung-auoneo-jp.ctgumra.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491142,2022-04-18T13:49:32+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491140,https://mung-auoneo-jp.bhwidjl.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491140,2022-04-18T13:48:51+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491139,https://mung-auoneo-jp.anwqbjy.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491139,2022-04-18T13:48:26+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491138,https://mung-auoneo-jp.arnrgzc.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491138,2022-04-18T13:48:04+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491137,https://mung-auoneo-jp.cbjbiof.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491137,2022-04-18T13:47:36+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491136,https://mung-auoneo-jp.cggajid.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491136,2022-04-18T13:47:14+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491135,https://mung-auoneo-jp.cyawese.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491135,2022-04-18T13:46:17+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491134,https://amow-auoneo-jp.usfuhgn.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491134,2022-04-18T13:45:54+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491133,https://amow-auoneo-jp.tmsmmvr.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491133,2022-04-18T13:45:29+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491132,https://amow-auoneo-jp.tlhnrvc.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491132,2022-04-18T13:45:00+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491131,https://amow-auoneo-jp.tkjcocx.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7491131,2022-04-18T13:44:32+00:00,yes,2022-04-18T18:42:00+00:00,yes,Other
7491124,https://storage.googleapis.com/daas07-fb144.appspot.com/xcvhfgjkiujynhbgfvds.html,http://www.phishtank.com/phish_detail.php?phish_id=7491124,2022-04-18T13:05:07+00:00,yes,2022-04-18T14:10:32+00:00,yes,"Internal Revenue Service"
7491110,https://ngjng.897fc2.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491110,2022-04-18T12:41:13+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491108,https://thrged.f45064.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491108,2022-04-18T12:40:29+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491106,https://fortworthphysicaltherapist.com/loki/onedri/one/,http://www.phishtank.com/phish_detail.php?phish_id=7491106,2022-04-18T12:39:53+00:00,yes,2022-04-18T12:52:33+00:00,yes,Microsoft
7491105,https://jhytth.zjq0hbyt.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491105,2022-04-18T12:39:47+00:00,yes,2022-04-18T18:42:01+00:00,yes,Other
7491101,http://salrecords.com/m&amp;t-bank-RD876-em-detail-card/,http://www.phishtank.com/phish_detail.php?phish_id=7491101,2022-04-18T12:38:03+00:00,yes,2022-04-18T12:42:36+00:00,yes,"M&amp;T Bank"
7491100,https://placeboook.com/,http://www.phishtank.com/phish_detail.php?phish_id=7491100,2022-04-18T12:37:38+00:00,yes,2022-04-18T12:42:36+00:00,yes,Facebook
7491099,http://placeboook.com/,http://www.phishtank.com/phish_detail.php?phish_id=7491099,2022-04-18T12:37:37+00:00,yes,2022-04-18T12:42:36+00:00,yes,Facebook
7491098,https://tbcab.ge/newredelivvsy/royalmail/,http://www.phishtank.com/phish_detail.php?phish_id=7491098,2022-04-18T12:37:13+00:00,yes,2022-04-18T12:42:36+00:00,yes,Other
7491095,http://dreamlearn.ind.in/KonnetIntel/Secured/,http://www.phishtank.com/phish_detail.php?phish_id=7491095,2022-04-18T12:36:17+00:00,yes,2022-04-18T12:42:36+00:00,yes,Other
7491093,https://sites.google.com/view/maxmaner/home,http://www.phishtank.com/phish_detail.php?phish_id=7491093,2022-04-18T12:35:50+00:00,yes,2022-04-18T12:42:36+00:00,yes,Other
7491092,https://csmtravel.co.id/fb/report/,http://www.phishtank.com/phish_detail.php?phish_id=7491092,2022-04-18T12:35:20+00:00,yes,2022-04-18T12:42:36+00:00,yes,Facebook
7491091,https://hfgd.59b1fd.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491091,2022-04-18T12:34:52+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491090,https://gfh.de2080.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491090,2022-04-18T12:34:09+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491089,https://hrgd.7d1f20.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491089,2022-04-18T12:33:28+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491087,https://sagemagento.com/comsx/,http://www.phishtank.com/phish_detail.php?phish_id=7491087,2022-04-18T12:33:06+00:00,yes,2022-04-18T12:42:36+00:00,yes,Comcast
7491086,http://telesthetic-chances.000webhostapp.com/ComNew/auth/acct/login/verification/home/,http://www.phishtank.com/phish_detail.php?phish_id=7491086,2022-04-18T12:32:46+00:00,yes,2022-04-18T12:42:36+00:00,yes,Comcast
7491085,https://jyhj.kb5unygo.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491085,2022-04-18T12:32:31+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491083,https://gfhj.x5bqkdxp.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491083,2022-04-18T12:31:49+00:00,yes,2022-04-18T12:42:36+00:00,yes,Other
7491081,http://kumkumbhagya.su/sharing-is-caring/,http://www.phishtank.com/phish_detail.php?phish_id=7491081,2022-04-18T12:31:12+00:00,yes,2022-04-18T12:42:36+00:00,yes,Microsoft
7491080,https://jygjt.e0336a.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491080,2022-04-18T12:30:55+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491079,https://kumkumbhagya.su/sharing-is-caring/next.php,http://www.phishtank.com/phish_detail.php?phish_id=7491079,2022-04-18T12:29:53+00:00,yes,2022-04-18T12:33:24+00:00,yes,Microsoft
7491078,https://fhejh.890367.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491078,2022-04-18T12:29:45+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491077,https://jggfrk.75fafe.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491077,2022-04-18T12:27:31+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491076,https://iuyhg.712r5xv5.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491076,2022-04-18T12:26:48+00:00,yes,2022-04-18T12:52:33+00:00,yes,Other
7491075,https://hjgr.0b59b1.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491075,2022-04-18T12:26:05+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491074,https://ghnghf.wwejvzrk2.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491074,2022-04-18T12:25:16+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491073,https://luyj.170317.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491073,2022-04-18T12:24:14+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491072,https://yjvhf.00iyldzi.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491072,2022-04-18T12:22:37+00:00,yes,2022-04-18T12:33:24+00:00,yes,Other
7491069,https://fghfg.0b3cad.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491069,2022-04-18T12:21:50+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491064,https://hjggk.8l5zykpm.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491064,2022-04-18T12:17:44+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491060,https://ghgj.w01weiqj.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491060,2022-04-18T12:15:42+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491059,https://hjthrf.8d9d3a.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491059,2022-04-18T12:14:54+00:00,yes,2022-04-18T12:22:25+00:00,yes,Other
7491057,https://ktgt.0ccd4b.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491057,2022-04-18T12:11:50+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491055,https://jhrtr.i44qtcr0.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491055,2022-04-18T12:10:17+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491053,https://hghk.z0rgqzix.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491053,2022-04-18T12:08:40+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491052,https://thrfg.i2rlcltt.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491052,2022-04-18T12:07:07+00:00,yes,2022-04-18T12:22:25+00:00,yes,Other
7491051,https://kyjgj.a18a45.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491051,2022-04-18T12:05:50+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491049,https://htrk.f764a1.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491049,2022-04-18T12:02:04+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491047,https://jhrfy.83d0b5.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491047,2022-04-18T12:00:14+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491046,https://jhghk.1c0564.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491046,2022-04-18T11:58:59+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491043,https://ghfgthgr.c88b1e.cn,http://www.phishtank.com/phish_detail.php?phish_id=7491043,2022-04-18T11:57:32+00:00,yes,2022-04-18T12:52:34+00:00,yes,Other
7491027,https://www.obadan.net/home/swisspostbot/Seleccione_medio_de_pago.php,http://www.phishtank.com/phish_detail.php?phish_id=7491027,2022-04-18T11:49:28+00:00,yes,2022-04-18T12:03:09+00:00,yes,Other
7491024,https://www.smartscapesinc.com/wp-content/briwa.php,http://www.phishtank.com/phish_detail.php?phish_id=7491024,2022-04-18T11:49:21+00:00,yes,2022-04-18T12:03:09+00:00,yes,Other
7490993,https://web.bitbankvip.com/?shiny,http://www.phishtank.com/phish_detail.php?phish_id=7490993,2022-04-18T10:36:38+00:00,yes,2022-04-19T23:06:48+00:00,yes,Other
7490978,https://jgfgn.fbb4c9.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490978,2022-04-18T09:44:36+00:00,yes,2022-04-19T23:06:41+00:00,yes,Other
7490976,https://hfgf.h99fva64.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490976,2022-04-18T09:42:05+00:00,yes,2022-04-18T09:52:02+00:00,yes,Other
7490975,https://jgdk.66fb7yfe.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490975,2022-04-18T09:40:04+00:00,yes,2022-04-19T19:10:07+00:00,yes,Other
7490974,https://yjgh.28009f.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490974,2022-04-18T09:37:24+00:00,yes,2022-04-19T19:10:07+00:00,yes,Other
7490966,https://spk-fingerprinting2022.com/sicher-einloggen,http://www.phishtank.com/phish_detail.php?phish_id=7490966,2022-04-18T09:30:09+00:00,yes,2022-04-19T19:10:07+00:00,yes,Other
7490964,https://ghfgh.w2pn08ii.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490964,2022-04-18T09:26:50+00:00,yes,2022-04-18T09:43:02+00:00,yes,Other
7490960,https://ghghf.wxkpxt8o.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490960,2022-04-18T09:17:08+00:00,yes,2022-04-18T09:32:08+00:00,yes,Other
7490959,https://fgdf.f12ed0.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490959,2022-04-18T09:15:21+00:00,yes,2022-04-19T19:10:07+00:00,yes,Other
7490957,https://jgghf.13b530.cn,http://www.phishtank.com/phish_detail.php?phish_id=7490957,2022-04-18T09:13:09+00:00,yes,2022-04-19T23:06:36+00:00,yes,Other
7490954,https://docs.google.com/presentation/d/e/2PACX-1vQ4A2X3AU84Uay7YWvDh0tmGMqM3SPkJIGOvrZCLJfEQPcz3boChdx_kr-Nv7fs_c-K5b3gWcpW8_i3/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=7490954,2022-04-18T09:00:52+00:00,yes,2022-04-19T23:06:26+00:00,yes,Other
7490947,https://docs.google.com/presentation/d/e/2PACX-1vR3B_NKSZDA_Oee0G3QvfNogIszeQmQyBwQ98nlsuBiYGi77S2atC56YJMKT_rovdKft25eTpaJz3qA/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=7490947,2022-04-18T08:49:41+00:00,yes,2022-04-19T23:06:20+00:00,yes,Other
7490941,https://forms.zoho.com/pattles066/form/SIGNINYOURBTACCOUNTCORRECTLY,http://www.phishtank.com/phish_detail.php?phish_id=7490941,2022-04-18T08:41:41+00:00,yes,2022-04-18T08:51:58+00:00,yes,Other
7490932,https://docs.google.com/presentation/d/e/2PACX-1vSrkWCBk38Uu0ySrxKewjG2Ca6ciyTn-8ey1UtN0_KYMu5pAq7TKgg4DfahOYJR--UHz02iNedfyl92/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=7490932,2022-04-18T08:33:19+00:00,yes,2022-04-19T23:05:42+00:00,yes,Other
7490930,https://docs.google.com/presentation/d/e/2PACX-1vQLjiQOxuypXg7a8r5X7FRbQ4cQCVNb77n155fzYXwEEGQIBwJyJNPGhjKy3hOwsxyB0Pe3G2WM_XPM/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=7490930,2022-04-18T08:29:20+00:00,yes,2022-04-19T23:05:36+00:00,yes,Other
7490926,https://www.flowcode.com/page/btinternetwebmailer,http://www.phishtank.com/phish_detail.php?phish_id=7490926,2022-04-18T08:25:25+00:00,yes,2022-04-18T08:41:53+00:00,yes,Other
7490914,http://aloobukhara.com/en/a/,http://www.phishtank.com/phish_detail.php?phish_id=7490914,2022-04-18T07:57:07+00:00,yes,2022-04-18T08:32:25+00:00,yes,Other
7490908,https://liberbank.es.susanalblanco.com/inc/?pwd=card,http://www.phishtank.com/phish_detail.php?phish_id=7490908,2022-04-18T07:30:13+00:00,yes,2022-04-18T08:32:25+00:00,yes,Other
7490907,https://t.co/O17zHcz6G2,http://www.phishtank.com/phish_detail.php?phish_id=7490907,2022-04-18T07:30:12+00:00,yes,2022-04-18T08:32:25+00:00,yes,Other
7490902,https://sites.google.com/view/damilolwas/home,http://www.phishtank.com/phish_detail.php?phish_id=7490902,2022-04-18T07:20:09+00:00,yes,2022-04-18T07:32:32+00:00,yes,Other
7490896,http://kooimanbeveiliging.nl/loader/rd/,http://www.phishtank.com/phish_detail.php?phish_id=7490896,2022-04-18T06:55:53+00:00,yes,2022-04-18T08:32:25+00:00,yes,Optus
7490897,https://jehxqfour.com/wp-admin/int/Internodesm/,http://www.phishtank.com/phish_detail.php?phish_id=7490897,2022-04-18T06:55:53+00:00,yes,2022-04-18T08:32:25+00:00,yes,Optus
7490889,https://optus.id-80.com,http://www.phishtank.com/phish_detail.php?phish_id=7490889,2022-04-18T06:25:06+00:00,yes,2022-04-18T08:32:25+00:00,yes,Optus
7490888,https://sites.google.com/view/btwebmailww/home,http://www.phishtank.com/phish_detail.php?phish_id=7490888,2022-04-18T06:18:34+00:00,yes,2022-04-18T06:31:29+00:00,yes,Other
7490882,https://www.meoioeocei.com/,http://www.phishtank.com/phish_detail.php?phish_id=7490882,2022-04-18T06:08:30+00:00,yes,2022-04-18T08:32:25+00:00,yes,Other
7490881,https://www.mecseicrosei.icu/,http://www.phishtank.com/phish_detail.php?phish_id=7490881,2022-04-18T06:08:21+00:00,yes,2022-04-18T08:32:25+00:00,yes,Other
